ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,OccupancyRate,Timestamp,Hour,DayOfWeek,Load,OccupancyRounded,OccupancyRatio,Next_Price_01,Next_price_02
148,BHMBCCMKT01,577,26.14453614,91.73617216,99,car,,3,False,12-10-2016,10:01,0.171577123,12-10-2016 10:01,10,2,0,99,0.171577123,11.71577123,11.32430477
149,BHMBCCMKT01,577,26.14453614,91.73617216,112,bike,,3,False,12-10-2016,10:31,0.194107452,12-10-2016 10:31,10,2,0,112,0.194107452,11.94107452,11.91294527
150,BHMBCCMKT01,577,26.14453614,91.73617216,127,bike,,4,False,12-10-2016,11:04,0.220103986,12-10-2016 11:04,11,2,0,127,0.220103986,12.20103986,12.66746327
151,BHMBCCMKT01,577,26.14453614,91.73617216,128,car,,4,False,12-10-2016,11:31,0.221837088,12-10-2016 11:31,11,2,0,128,0.221837088,12.21837088,12.97841295
152,BHMBCCMKT01,577,26.14453614,91.73617216,143,car,1.0,6,False,12-10-2016,12:04,0.247833622,12-10-2016 12:04,12,2,0,143,0.247833622,12.47833622,13.49912685
153,BHMBCCMKT01,577,26.14453614,91.73617216,158,car,,5,False,12-10-2016,12:31,0.273830156,12-10-2016 12:31,12,2,0,158,0.273830156,12.73830156,13.39566418
154,BHMBCCMKT01,577,26.14453614,91.73617216,157,bike,1.0,6,False,12-10-2016,13:04,0.272097054,12-10-2016 13:04,13,2,0,157,0.272097054,12.72097054,13.28267859
155,BHMBCCMKT01,577,26.14453614,91.73617216,164,car,1.0,6,False,12-10-2016,13:34,0.284228769,12-10-2016 13:34,13,2,0,164,0.284228769,12.84228769,13.08905272
156,BHMBCCMKT01,577,26.14453614,91.73617216,167,bike,1.0,5,False,12-10-2016,14:03,0.289428076,12-10-2016 14:03,14,2,0,167,0.289428076,12.89428076,10.98863589
157,BHMBCCMKT01,577,26.14453614,91.73617216,159,bike,,4,False,12-10-2016,14:34,0.275563258,12-10-2016 14:34,14,2,0,159,0.275563258,12.75563258,10.94418802
158,BHMBCCMKT01,577,26.14453614,91.73617216,140,car,0.0,2,False,12-10-2016,15:01,0.242634315,12-10-2016 15:01,15,2,0,140,0.242634315,12.42634315,11.13820209
159,BHMBCCMKT01,577,26.14453614,91.73617216,128,truck,0.0,2,False,12-10-2016,15:30,0.221837088,12-10-2016 15:30,15,2,0,128,0.221837088,12.21837088,11.40862112
160,BHMBCCMKT01,577,26.14453614,91.73617216,121,car,0.0,2,False,12-10-2016,15:57,0.209705373,12-10-2016 15:57,15,2,0,121,0.209705373,12.09705373,12.45271433
161,BHMBCCMKT01,577,26.14453614,91.73617216,111,cycle,,2,False,12-10-2016,16:31,0.19237435,12-10-2016 16:31,16,2,0,111,0.19237435,11.9237435,12.96552817
162,BHMBCCMKT01,577,26.14453614,91.73617216,58,car,0.0,2,False,13-10-2016,07:57,0.100519931,13-10-2016 07:57,7,3,0,58,0.100519931,11.00519931,13.1107733
163,BHMBCCMKT01,577,26.14453614,91.73617216,65,car,0.0,1,False,13-10-2016,08:31,0.112651646,13-10-2016 08:31,8,3,0,65,0.112651646,11.12651646,13.31694138
164,BHMBCCMKT01,577,26.14453614,91.73617216,76,car,0.0,2,False,13-10-2016,09:04,0.131715771,13-10-2016 09:04,9,3,0,76,0.131715771,11.31715771,13.23624964
165,BHMBCCMKT01,577,26.14453614,91.73617216,97,cycle,0.0,2,False,13-10-2016,09:31,0.168110919,13-10-2016 09:31,9,3,0,97,0.168110919,11.68110919,13.12724839
166,BHMBCCMKT01,577,26.14453614,91.73617216,127,bike,0.0,2,False,13-10-2016,09:57,0.220103986,13-10-2016 09:57,9,3,0,127,0.220103986,12.20103986,13.17598303
167,BHMBCCMKT01,577,26.14453614,91.73617216,166,car,,4,False,13-10-2016,10:31,0.287694974,13-10-2016 10:31,10,3,0,166,0.287694974,12.87694974,12.79695095
168,BHMBCCMKT01,577,26.14453614,91.73617216,200,truck,,4,False,13-10-2016,11:04,0.346620451,13-10-2016 11:04,11,3,0,200,0.346620451,13.46620451,12.1368158
169,BHMBCCMKT01,577,26.14453614,91.73617216,220,car,,4,False,13-10-2016,11:31,0.381282496,13-10-2016 11:31,11,3,0,220,0.381282496,13.81282496,11.93100161
170,BHMBCCMKT01,577,26.14453614,91.73617216,230,car,,4,False,13-10-2016,11:57,0.398613518,13-10-2016 11:57,11,3,0,230,0.398613518,13.98613518,11.95968217
171,BHMBCCMKT01,577,26.14453614,91.73617216,231,cycle,1.0,7,False,13-10-2016,12:31,0.40034662,13-10-2016 12:31,12,3,0,231,0.40034662,14.0034662,11.10182617
172,BHMBCCMKT01,577,26.14453614,91.73617216,214,car,1.0,6,False,13-10-2016,13:04,0.370883882,13-10-2016 13:04,13,3,0,214,0.370883882,13.70883882,11.15025836
173,BHMBCCMKT01,577,26.14453614,91.73617216,203,cycle,1.0,6,False,13-10-2016,13:31,0.351819757,13-10-2016 13:31,13,3,0,203,0.351819757,13.51819757,11.23525403
174,BHMBCCMKT01,577,26.14453614,91.73617216,205,car,,5,False,13-10-2016,13:57,0.355285962,13-10-2016 13:57,13,3,0,205,0.355285962,13.55285962,11.65086673
175,BHMBCCMKT01,577,26.14453614,91.73617216,181,truck,,4,False,13-10-2016,14:31,0.313691508,13-10-2016 14:31,14,3,0,181,0.313691508,13.13691508,12.63169265
176,BHMBCCMKT01,577,26.14453614,91.73617216,162,car,0.0,2,False,13-10-2016,15:04,0.280762565,13-10-2016 15:04,15,3,0,162,0.280762565,12.80762565,13.05525687
177,BHMBCCMKT01,577,26.14453614,91.73617216,144,cycle,0.0,2,False,13-10-2016,15:31,0.249566724,13-10-2016 15:31,15,3,0,144,0.249566724,12.49566724,14.4791414
178,BHMBCCMKT01,577,26.14453614,91.73617216,132,car,0.0,2,False,13-10-2016,16:04,0.228769497,13-10-2016 16:04,16,3,0,132,0.228769497,12.28769497,14.36619012
179,BHMBCCMKT01,577,26.14453614,91.73617216,130,car,0.0,2,False,13-10-2016,16:31,0.225303293,13-10-2016 16:31,16,3,0,130,0.225303293,12.25303293,14.46732413
180,BHMBCCMKT01,577,26.14453614,91.73617216,53,car,0.0,1,False,14-10-2016,08:01,0.091854419,14-10-2016 08:01,8,4,0,53,0.091854419,10.91854419,14.30590636
181,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,0.0,1,False,14-10-2016,08:27,0.098786828,14-10-2016 08:27,8,4,0,57,0.098786828,10.98786828,14.28975086
182,BHMBCCMKT01,577,26.14453614,91.73617216,67,car,,2,False,14-10-2016,09:01,0.116117851,14-10-2016 09:01,9,4,0,67,0.116117851,11.16117851,12.95614334
183,BHMBCCMKT01,577,26.14453614,91.73617216,100,car,0.0,2,False,14-10-2016,09:27,0.173310225,14-10-2016 09:27,9,4,0,100,0.173310225,11.73310225,12.71805246
184,BHMBCCMKT01,577,26.14453614,91.73617216,134,car,0.0,2,False,14-10-2016,10:01,0.232235702,14-10-2016 10:01,10,4,0,134,0.232235702,12.32235702,12.58892853
185,BHMBCCMKT01,577,26.14453614,91.73617216,157,car,0.0,3,False,14-10-2016,10:27,0.272097054,14-10-2016 10:27,10,4,0,157,0.272097054,12.72097054,12.18580659
186,BHMBCCMKT01,577,26.14453614,91.73617216,205,car,,5,False,14-10-2016,11:01,0.355285962,14-10-2016 11:01,11,4,0,205,0.355285962,13.55285962,10.97295839
187,BHMBCCMKT01,577,26.14453614,91.73617216,220,car,,5,False,14-10-2016,11:27,0.381282496,14-10-2016 11:27,11,4,0,220,0.381282496,13.81282496,10.89623383
188,BHMBCCMKT01,577,26.14453614,91.73617216,224,car,1.0,7,False,14-10-2016,12:01,0.388214905,14-10-2016 12:01,12,4,0,224,0.388214905,13.88214905,11.13434186
189,BHMBCCMKT01,577,26.14453614,91.73617216,213,bike,,5,False,14-10-2016,12:27,0.36915078,14-10-2016 12:27,12,4,0,213,0.36915078,13.6915078,11.40901337
190,BHMBCCMKT01,577,26.14453614,91.73617216,205,truck,1.0,6,False,14-10-2016,13:01,0.355285962,14-10-2016 13:01,13,4,0,205,0.355285962,13.55285962,11.8770426
191,BHMBCCMKT01,577,26.14453614,91.73617216,201,car,1.0,7,False,14-10-2016,13:27,0.348353553,14-10-2016 13:27,13,4,0,201,0.348353553,13.48353553,12.47053102
192,BHMBCCMKT01,577,26.14453614,91.73617216,182,bike,,4,False,14-10-2016,14:01,0.31542461,14-10-2016 14:01,14,4,0,182,0.31542461,13.1542461,13.56309072
193,BHMBCCMKT01,577,26.14453614,91.73617216,174,bike,,3,False,14-10-2016,14:34,0.301559792,14-10-2016 14:34,14,4,0,174,0.301559792,13.01559792,13.5110624
194,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,0.0,2,False,14-10-2016,15:01,0.296360485,14-10-2016 15:01,15,4,0,171,0.296360485,12.96360485,13.41421516
195,BHMBCCMKT01,577,26.14453614,91.73617216,161,bike,0.0,2,False,14-10-2016,15:27,0.279029463,14-10-2016 15:27,15,4,0,161,0.279029463,12.79029463,13.3378102
196,BHMBCCMKT01,577,26.14453614,91.73617216,138,car,0.0,1,False,14-10-2016,16:01,0.239168111,14-10-2016 16:01,16,4,0,138,0.239168111,12.39168111,12.12510548
197,BHMBCCMKT01,577,26.14453614,91.73617216,134,car,0.0,2,False,14-10-2016,16:34,0.232235702,14-10-2016 16:34,16,4,0,134,0.232235702,12.32235702,12.0727061
198,BHMBCCMKT01,577,26.14453614,91.73617216,53,bike,0.0,1,False,15-10-2016,08:01,0.091854419,15-10-2016 08:01,8,5,0,53,0.091854419,10.91854419,11.96009157
199,BHMBCCMKT01,577,26.14453614,91.73617216,63,car,0.0,1,False,15-10-2016,08:34,0.109185442,15-10-2016 08:34,8,5,0,63,0.109185442,11.09185442,11.23583897
200,BHMBCCMKT01,577,26.14453614,91.73617216,77,car,0.0,2,False,15-10-2016,09:01,0.133448873,15-10-2016 09:01,9,5,0,77,0.133448873,11.33448873,11.68404797
201,BHMBCCMKT01,577,26.14453614,91.73617216,101,car,0.0,2,False,15-10-2016,09:27,0.175043328,15-10-2016 09:27,9,5,0,101,0.175043328,11.75043328,12.28116683
202,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,0.0,3,False,15-10-2016,10:01,0.266897747,15-10-2016 10:01,10,5,0,154,0.266897747,12.66897747,12.81010187
203,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,0.0,3,False,15-10-2016,10:27,0.296360485,15-10-2016 10:27,10,5,0,171,0.296360485,12.96360485,16.08987922
204,BHMBCCMKT01,577,26.14453614,91.73617216,211,car,,4,False,15-10-2016,11:01,0.365684575,15-10-2016 11:01,11,5,0,211,0.365684575,13.65684575,16.65472138
205,BHMBCCMKT01,577,26.14453614,91.73617216,239,car,,4,False,15-10-2016,11:27,0.414211438,15-10-2016 11:27,11,5,0,239,0.414211438,14.14211438,16.88497933
206,BHMBCCMKT01,577,26.14453614,91.73617216,276,car,1.0,8,False,15-10-2016,12:01,0.478336222,15-10-2016 12:01,12,5,0,276,0.478336222,14.78336222,16.79795745
207,BHMBCCMKT01,577,26.14453614,91.73617216,297,car,1.0,8,False,15-10-2016,12:27,0.514731369,15-10-2016 12:27,12,5,0,297,0.514731369,15.14731369,16.38232759
208,BHMBCCMKT01,577,26.14453614,91.73617216,332,car,1.0,7,False,15-10-2016,13:01,0.575389948,15-10-2016 13:01,13,5,0,332,0.575389948,15.75389948,15.67257705
209,BHMBCCMKT01,577,26.14453614,91.73617216,352,car,1.0,8,False,15-10-2016,13:34,0.610051993,15-10-2016 13:34,13,5,0,352,0.610051993,16.10051993,10.94390855
210,BHMBCCMKT01,577,26.14453614,91.73617216,391,car,1.0,6,False,15-10-2016,14:01,0.677642981,15-10-2016 14:01,14,5,0,391,0.677642981,16.77642981,10.96036649
211,BHMBCCMKT01,577,26.14453614,91.73617216,409,car,,4,False,15-10-2016,14:27,0.708838821,15-10-2016 14:27,14,5,0,409,0.708838821,17.08838821,11.26371856
212,BHMBCCMKT01,577,26.14453614,91.73617216,442,car,0.0,3,False,15-10-2016,15:01,0.766031196,15-10-2016 15:01,15,5,0,442,0.766031196,17.66031196,13.29689312
213,BHMBCCMKT01,577,26.14453614,91.73617216,428,bike,0.0,3,False,15-10-2016,15:27,0.741767764,15-10-2016 15:27,15,5,0,428,0.741767764,17.41767764,13.79753579
214,BHMBCCMKT01,577,26.14453614,91.73617216,412,car,0.0,2,False,15-10-2016,16:01,0.714038128,15-10-2016 16:01,16,5,0,412,0.714038128,17.14038128,14.07183626
215,BHMBCCMKT01,577,26.14453614,91.73617216,393,bike,0.0,2,False,15-10-2016,16:27,0.681109185,15-10-2016 16:27,16,5,0,393,0.681109185,16.81109185,13.76688047
216,BHMBCCMKT01,577,26.14453614,91.73617216,48,car,0.0,2,True,16-10-2016,08:04,0.083188908,16-10-2016 08:04,8,6,0,48,0.083188908,10.83188908,13.18586566
217,BHMBCCMKT01,577,26.14453614,91.73617216,48,bike,0.0,2,True,16-10-2016,08:27,0.083188908,16-10-2016 08:27,8,6,0,48,0.083188908,10.83188908,12.71819033
218,BHMBCCMKT01,577,26.14453614,91.73617216,55,car,0.0,2,True,16-10-2016,09:01,0.095320624,16-10-2016 09:01,9,6,0,55,0.095320624,10.95320624,10.83089999
219,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,0.0,2,True,16-10-2016,09:27,0.098786828,16-10-2016 09:27,9,6,0,57,0.098786828,10.98786828,10.96034352
220,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,0.0,4,True,16-10-2016,10:04,0.098786828,16-10-2016 10:04,10,6,0,57,0.098786828,10.98786828,11.18264995
221,BHMBCCMKT01,577,26.14453614,91.73617216,56,bike,,3,True,16-10-2016,10:34,0.097053726,16-10-2016 10:34,10,6,0,56,0.097053726,10.97053726,11.36020608
222,BHMBCCMKT01,577,26.14453614,91.73617216,56,bike,,5,True,16-10-2016,11:01,0.097053726,16-10-2016 11:01,11,6,0,56,0.097053726,10.97053726,13.5428611
223,BHMBCCMKT01,577,26.14453614,91.73617216,56,truck,,4,True,16-10-2016,11:27,0.097053726,16-10-2016 11:27,11,6,0,56,0.097053726,10.97053726,13.8334028
224,BHMBCCMKT01,577,26.14453614,91.73617216,65,car,1.0,8,True,16-10-2016,12:01,0.112651646,16-10-2016 12:01,12,6,0,65,0.112651646,11.12651646,13.94633694
225,BHMBCCMKT01,577,26.14453614,91.73617216,105,bike,1.0,9,True,16-10-2016,12:27,0.181975737,16-10-2016 12:27,12,6,0,105,0.181975737,11.81975737,13.99905591
226,BHMBCCMKT01,577,26.14453614,91.73617216,131,car,1.0,8,True,16-10-2016,13:01,0.227036395,16-10-2016 13:01,13,6,0,131,0.227036395,12.27036395,13.55700753
227,BHMBCCMKT01,577,26.14453614,91.73617216,146,car,,6,True,16-10-2016,13:27,0.253032929,16-10-2016 13:27,13,6,0,146,0.253032929,12.53032929,13.17399112
228,BHMBCCMKT01,577,26.14453614,91.73617216,170,bike,1.0,7,True,16-10-2016,14:01,0.294627383,16-10-2016 14:01,14,6,0,170,0.294627383,12.94627383,10.94440987
229,BHMBCCMKT01,577,26.14453614,91.73617216,180,car,,5,True,16-10-2016,14:27,0.311958406,16-10-2016 14:27,14,6,0,180,0.311958406,13.11958406,10.96056537
230,BHMBCCMKT01,577,26.14453614,91.73617216,192,car,0.0,3,True,16-10-2016,15:01,0.332755633,16-10-2016 15:01,15,6,0,192,0.332755633,13.32755633,11.50567305
231,BHMBCCMKT01,577,26.14453614,91.73617216,185,bike,0.0,3,True,16-10-2016,15:31,0.320623917,16-10-2016 15:31,15,6,0,185,0.320623917,13.20623917,11.71543727
232,BHMBCCMKT01,577,26.14453614,91.73617216,173,cycle,0.0,3,True,16-10-2016,15:57,0.29982669,16-10-2016 15:57,15,6,0,173,0.29982669,12.9982669,12.15513984
233,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,,3,True,16-10-2016,16:31,0.266897747,16-10-2016 16:31,16,6,0,154,0.266897747,12.66897747,12.97456513
234,BHMBCCMKT01,577,26.14453614,91.73617216,50,bike,0.0,2,False,17-10-2016,08:01,0.086655113,17-10-2016 08:01,8,0,0,50,0.086655113,10.86655113,15.54027086
235,BHMBCCMKT01,577,26.14453614,91.73617216,54,bike,0.0,1,False,17-10-2016,08:27,0.093587522,17-10-2016 08:27,8,0,0,54,0.093587522,10.93587522,15.75008653
236,BHMBCCMKT01,577,26.14453614,91.73617216,66,car,0.0,1,False,17-10-2016,09:01,0.114384749,17-10-2016 09:01,9,0,0,66,0.114384749,11.14384749,16.31923262
237,BHMBCCMKT01,577,26.14453614,91.73617216,76,truck,0.0,2,False,17-10-2016,09:27,0.131715771,17-10-2016 09:27,9,0,0,76,0.131715771,11.31715771,15.05807855
238,BHMBCCMKT01,577,26.14453614,91.73617216,112,car,,3,False,17-10-2016,10:04,0.194107452,17-10-2016 10:04,10,0,0,112,0.194107452,11.94107452,14.59010077
239,BHMBCCMKT01,577,26.14453614,91.73617216,119,bike,1.0,5,False,17-10-2016,10:31,0.206239168,17-10-2016 10:31,10,0,0,119,0.206239168,12.06239168,13.83191804
240,BHMBCCMKT01,577,26.14453614,91.73617216,144,car,1.0,6,False,17-10-2016,11:04,0.249566724,17-10-2016 11:04,11,0,0,144,0.249566724,12.49566724,10.97657167
241,BHMBCCMKT01,577,26.14453614,91.73617216,153,car,1.0,6,False,17-10-2016,11:31,0.265164645,17-10-2016 11:31,11,0,0,153,0.265164645,12.65164645,11.19892955
242,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,1.0,7,False,17-10-2016,12:04,0.275563258,17-10-2016 12:04,12,0,0,159,0.275563258,12.75563258,11.20286243
243,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,1.0,7,False,17-10-2016,12:31,0.266897747,17-10-2016 12:31,12,0,0,154,0.266897747,12.66897747,11.92545764
244,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,1.0,6,False,17-10-2016,12:57,0.266897747,17-10-2016 12:57,12,0,0,154,0.266897747,12.66897747,12.20012915
245,BHMBCCMKT01,577,26.14453614,91.73617216,157,bike,1.0,6,False,17-10-2016,13:31,0.272097054,17-10-2016 13:31,13,0,0,157,0.272097054,12.72097054,14.05973192
246,BHMBCCMKT01,577,26.14453614,91.73617216,161,car,,3,False,17-10-2016,14:04,0.279029463,17-10-2016 14:04,14,0,0,161,0.279029463,12.79029463,14.47936325
247,BHMBCCMKT01,577,26.14453614,91.73617216,147,car,1.0,4,False,17-10-2016,14:31,0.254766031,17-10-2016 14:31,14,0,0,147,0.254766031,12.54766031,14.68948137
248,BHMBCCMKT01,577,26.14453614,91.73617216,133,bike,,4,False,17-10-2016,14:57,0.2305026,17-10-2016 14:57,14,0,0,133,0.2305026,12.305026,14.02548046
249,BHMBCCMKT01,577,26.14453614,91.73617216,121,bike,0.0,2,False,17-10-2016,15:31,0.209705373,17-10-2016 15:31,15,0,0,121,0.209705373,12.09705373,13.60584912
250,BHMBCCMKT01,577,26.14453614,91.73617216,115,car,0.0,1,False,17-10-2016,15:57,0.199306759,17-10-2016 15:57,15,0,0,115,0.199306759,11.99306759,13.0897759
251,BHMBCCMKT01,577,26.14453614,91.73617216,110,truck,0.0,2,False,17-10-2016,16:28,0.190641248,17-10-2016 16:28,16,0,0,110,0.190641248,11.90641248,11.05355237
252,BHMBCCMKT01,577,26.14453614,91.73617216,57,bike,0.0,2,False,18-10-2016,08:01,0.098786828,18-10-2016 08:01,8,1,0,57,0.098786828,10.98786828,11.18694593
253,BHMBCCMKT01,577,26.14453614,91.73617216,60,car,0.0,2,False,18-10-2016,08:28,0.103986135,18-10-2016 08:28,8,1,0,60,0.103986135,11.03986135,11.63518923
254,BHMBCCMKT01,577,26.14453614,91.73617216,72,car,0.0,1,False,18-10-2016,09:01,0.124783362,18-10-2016 09:01,9,1,0,72,0.124783362,11.24783362,14.09192801
255,BHMBCCMKT01,577,26.14453614,91.73617216,91,bike,0.0,2,False,18-10-2016,09:28,0.157712305,18-10-2016 09:28,9,1,0,91,0.157712305,11.57712305,14.44332407
256,BHMBCCMKT01,577,26.14453614,91.73617216,145,car,0.0,3,False,18-10-2016,10:01,0.251299827,18-10-2016 10:01,10,1,0,145,0.251299827,12.51299827,15.1254386
257,BHMBCCMKT01,577,26.14453614,91.73617216,178,car,0.0,2,False,18-10-2016,10:28,0.308492201,18-10-2016 10:28,10,1,0,178,0.308492201,13.08492201,14.5381451
258,BHMBCCMKT01,577,26.14453614,91.73617216,220,bike,,5,False,18-10-2016,11:01,0.381282496,18-10-2016 11:01,11,1,0,220,0.381282496,13.81282496,14.18310145
259,BHMBCCMKT01,577,26.14453614,91.73617216,228,car,,5,False,18-10-2016,11:27,0.395147314,18-10-2016 11:27,11,1,0,228,0.395147314,13.95147314,13.81625768
260,BHMBCCMKT01,577,26.14453614,91.73617216,231,cycle,1.0,7,False,18-10-2016,12:01,0.40034662,18-10-2016 12:01,12,1,0,231,0.40034662,14.0034662,10.99350761
261,BHMBCCMKT01,577,26.14453614,91.73617216,224,truck,1.0,7,False,18-10-2016,12:27,0.388214905,18-10-2016 12:27,12,1,0,224,0.388214905,13.88214905,11.10250886
262,BHMBCCMKT01,577,26.14453614,91.73617216,237,truck,1.0,6,False,18-10-2016,13:01,0.410745234,18-10-2016 13:01,13,1,0,237,0.410745234,14.10745234,11.18716778
263,BHMBCCMKT01,577,26.14453614,91.73617216,227,car,1.0,6,False,18-10-2016,13:28,0.393414211,18-10-2016 13:28,13,1,0,227,0.393414211,13.93414211,11.78063906
264,BHMBCCMKT01,577,26.14453614,91.73617216,226,bike,1.0,6,False,18-10-2016,13:54,0.391681109,18-10-2016 13:54,13,1,0,226,0.391681109,13.91681109,12.36197347
265,BHMBCCMKT01,577,26.14453614,91.73617216,200,cycle,,3,False,18-10-2016,14:27,0.346620451,18-10-2016 14:27,14,1,0,200,0.346620451,13.46620451,13.05195523
266,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,0.0,3,False,18-10-2016,15:01,0.285961872,18-10-2016 15:01,15,1,0,165,0.285961872,12.85961872,15.20204826
267,BHMBCCMKT01,577,26.14453614,91.73617216,157,cycle,0.0,2,False,18-10-2016,15:27,0.272097054,18-10-2016 15:27,15,1,0,157,0.272097054,12.72097054,14.93596746
268,BHMBCCMKT01,577,26.14453614,91.73617216,149,car,0.0,2,False,18-10-2016,15:55,0.258232236,18-10-2016 15:55,15,1,0,149,0.258232236,12.58232236,15.19021384
269,BHMBCCMKT01,577,26.14453614,91.73617216,124,car,0.0,2,False,18-10-2016,16:27,0.214904679,18-10-2016 16:27,16,1,0,124,0.214904679,12.14904679,15.31143623
270,BHMBCCMKT01,577,26.14453614,91.73617216,49,car,0.0,2,False,19-10-2016,08:05,0.08492201,19-10-2016 08:05,8,2,0,49,0.08492201,10.8492201,15.21462329
271,BHMBCCMKT01,577,26.14453614,91.73617216,51,car,0.0,1,False,19-10-2016,08:25,0.088388215,19-10-2016 08:25,8,2,0,51,0.088388215,10.88388215,14.73601144
272,BHMBCCMKT01,577,26.14453614,91.73617216,59,car,0.0,2,False,19-10-2016,08:58,0.102253033,19-10-2016 08:58,8,2,0,59,0.102253033,11.02253033,14.52619578
273,BHMBCCMKT01,577,26.14453614,91.73617216,76,bike,0.0,2,False,19-10-2016,09:32,0.131715771,19-10-2016 09:32,9,2,0,76,0.131715771,11.31715771,14.20773275
274,BHMBCCMKT01,577,26.14453614,91.73617216,105,car,0.0,2,False,19-10-2016,09:58,0.181975737,19-10-2016 09:58,9,2,0,105,0.181975737,11.81975737,13.73575349
275,BHMBCCMKT01,577,26.14453614,91.73617216,135,car,0.0,3,False,19-10-2016,10:25,0.233968804,19-10-2016 10:25,10,2,0,135,0.233968804,12.33968804,10.89656262
276,BHMBCCMKT01,577,26.14453614,91.73617216,156,car,,3,False,19-10-2016,10:59,0.270363951,19-10-2016 10:59,10,2,0,156,0.270363951,12.70363951,10.97759111
277,BHMBCCMKT01,577,26.14453614,91.73617216,177,car,,4,False,19-10-2016,11:25,0.306759099,19-10-2016 11:25,11,2,0,177,0.306759099,13.06759099,11.24797584
278,BHMBCCMKT01,577,26.14453614,91.73617216,181,car,1.0,6,False,19-10-2016,11:59,0.313691508,19-10-2016 11:59,11,2,0,181,0.313691508,13.13691508,11.65177127
279,BHMBCCMKT01,577,26.14453614,91.73617216,171,cycle,1.0,7,False,19-10-2016,12:25,0.296360485,19-10-2016 12:25,12,2,0,171,0.296360485,12.96360485,12.18433674
280,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,1.0,7,False,19-10-2016,12:58,0.285961872,19-10-2016 12:58,12,2,0,165,0.285961872,12.85961872,12.9391915
281,BHMBCCMKT01,577,26.14453614,91.73617216,167,bike,1.0,6,False,19-10-2016,13:25,0.289428076,19-10-2016 13:25,13,2,0,167,0.289428076,12.89428076,16.33195443
282,BHMBCCMKT01,577,26.14453614,91.73617216,161,car,,5,False,19-10-2016,13:58,0.279029463,19-10-2016 13:58,13,2,0,161,0.279029463,12.79029463,16.80030326
283,BHMBCCMKT01,577,26.14453614,91.73617216,156,car,,3,False,19-10-2016,14:32,0.270363951,19-10-2016 14:32,14,2,0,156,0.270363951,12.70363951,16.91489306
284,BHMBCCMKT01,577,26.14453614,91.73617216,144,cycle,,4,False,19-10-2016,14:58,0.249566724,19-10-2016 14:58,14,2,0,144,0.249566724,12.49566724,16.03158787
285,BHMBCCMKT01,577,26.14453614,91.73617216,127,car,0.0,1,False,19-10-2016,15:32,0.220103986,19-10-2016 15:32,15,2,0,127,0.220103986,12.20103986,10.87935516
286,BHMBCCMKT01,577,26.14453614,91.73617216,117,bike,0.0,2,False,19-10-2016,15:59,0.202772964,19-10-2016 15:59,15,2,0,117,0.202772964,12.02772964,10.8958131
287,BHMBCCMKT01,577,26.14453614,91.73617216,110,car,0.0,2,False,19-10-2016,16:25,0.190641248,19-10-2016 16:25,16,2,0,110,0.190641248,11.90641248,10.91195145
288,BHMBCCMKT01,577,26.14453614,91.73617216,57,truck,,2,False,22-10-2016,07:59,0.098786828,22-10-2016 07:59,7,5,0,57,0.098786828,10.98786828,10.89614985
